id,text,label,source_url,language
148,由此推估，“中”或可讀爲“仲舅”[9]，即今日所謂“二舅”。,ksd,https://www.fdgwz.org.cn/Web/Show/13360,chinese
149,若爲同一器，可據《銘圖》03025補出銘文末尾族氏銘文“IMG_256”。,ksd,https://www.fdgwz.org.cn/Web/Show/13360,chinese
150,所謂“弘”字作“IMG_256”，應改釋爲“引”，故該器應稱爲“引甗”。,ksd,https://www.fdgwz.org.cn/Web/Show/13360,chinese
151,復旦大學出土文獻與古文字研究中心通訊（2025年）,noise,https://www.fdgwz.org.cn/,chinese
152,中心網站2026年第一季度論文打包,noise,https://www.fdgwz.org.cn/,chinese
153,我中心兩項成果入選國家語委“黨的十八大以來語言文字事業改革發展成就”,noise,https://www.fdgwz.org.cn/Web/List/1,chinese
154,出土文獻與古文字研究中心黨支部召開黨史學習教育專題組織生活會,noise,https://www.fdgwz.org.cn/Web/List/1,chinese
155,郭永秉教授入選2015年度上海市“曙光計劃”項目,noise,https://www.fdgwz.org.cn/Web/List/1?page=2,chinese
156,[转载]迎来古文字专家裘锡圭的手稿、经济学家蒋学模的卡片箱——复旦档案馆获赠一批珍贵档案,noise,https://www.fdgwz.org.cn/Web/List/1?page=2,chinese
157,2010年度國家社科基金重大招標項目《馬王堆漢墓簡帛字詞全編》開題,noise,https://www.fdgwz.org.cn/Web/List/1?page=3,chinese
158,“方寸萬象——中國古代璽印研究國際學術研討會”舉行,noise,https://www.fdgwz.org.cn/Web/Show_List/2/7,chinese
159,田炜博士“西周金文字词关系研究”获国家社科基金青年项目资助,noise,https://www.fdgwz.org.cn/Web/List/1?page=4,chinese
160,《长沙马王堆汉墓简帛集成》编纂出版合作协议签字仪式在复旦大学举行,noise,vhttps://www.fdgwz.org.cn/Web/List/1?page=5,chinese
161,本信息庫包括《甲骨文合集》出版以來學界眾多學者的甲骨綴合成果信息，涵蓋公開出版物、學術網站等多個信息來源。目前庫內共有6600餘條綴合信息，並將持續更新。,noise,https://www.fdgwz.org.cn/ZhuiHeLab/Home,chinese
162,本庫亦支持模糊檢索，即在片號位數相合時，無需輸入著録簡稱也能查得相應綴合信息，模糊檢索結果較多時，檢索頁面僅顯示50條信息，我們會在底部注明檢索結果的總數。,noise,https://www.fdgwz.org.cn/ZhuiHeLab/Home,chinese
163,綴合情況：以“+”表示綴合，“—”表示遙綴，較複雜的綴合會在備注欄說明。用括號適當標注甲骨的不同來源信息。用“〖正〗”“〖反〗”表示甲骨正反兩面的信息。用“（）”“〔〕”“【】”等符號體現綴合信息的層次。,noise,https://www.fdgwz.org.cn/ZhuiHeLab/Home,chinese
164,綴合信息來源網站主要是先秦史研究室網站（www.xianqin.org），涉及發表在該網站的綴合，即直接提供對應的網址，數據由中心甲骨讀書會（張昂、楊熠、黃博、程名卉）整理。相關數據若存在版權問題，請及時與我們聯繫。,noise,https://www.fdgwz.org.cn/ZhuiHeLab/Home,chinese
165,①綴合者（作者）的重要意見；②學者對於該綴合的重要意見，如實物驗證結果，綴合是否成立等；③學術網站中網友的重要留言，以“網友‘某某’留言”的形式體現,noise,https://www.fdgwz.org.cn/ZhuiHeLab/Home,chinese
166,我們後續將對《甲骨文合集》出版前的學界綴合成果加以整理，以完善本信息庫，待數據較爲完備時即編製以“著録專書”“綴合學者”等爲主題的分庫，以滿足不同檢索需求；並將適時推出“甲骨著録信息庫”等，以實現聯合檢索，敬請關注。,noise,https://www.fdgwz.org.cn/ZhuiHeLab/Home,chinese
167,本信息庫是復旦大學出土文獻與古文字研究中心古文字數字化計劃項目之一，中心主任劉釗老師在各方面給予了大力支持，蔣玉斌老師提供了學術指導，張傳官老師、任攀老師提供了諸多幫助，謹此一併致謝。,noise,https://www.fdgwz.org.cn/ZhuiHeLab/Home,chinese
168,過去，甲骨綴合成果散見多處，不便檢索。蔡哲茂先生和黃天樹先生團隊編製綴合總表，並續加更新，爲學界提供了極大便利，也爲我們編纂綴合庫樹立了榜樣。謹此致以崇高的敬意。,noise,https://www.fdgwz.org.cn/ZhuiHeLab/Home,chinese
169,讀者姓名（實名或暱稱）,noise,https://www.fdgwz.org.cn/ZhuiHeLab/Home,chinese
170,目前庫內共有綴合信息6600餘條，並將持續更新。綴合庫堅持開放原則，內置交流反饋功能，使讀者與編纂人員得以良性互動。,noise,https://www.fdgwz.org.cn/ZhuiHeLab/Home,chinese
171,「小學堂文字學資料庫」由臺灣大學中國文學系、中央研究院歷史語言研究所、資訊科學研究所、數位文化中心共同開發，是一個形、音、義綜合的文字學資料庫，可提供使用者根據文字的形、音等屬性先檢索出字頭，再透過字頭連接到個別的形、音、義資料庫或字書索引。,noise,https://xiaoxue.iis.sinica.edu.tw/guide/,chinese
172,本資料庫收錄的字形涵蓋甲骨文、金文、戰國文字、小篆及楷書，總數超過22萬字；收錄的聲韻資料涵蓋上古、中古、近代及現代，總數超過134萬筆； 收錄的字書索引資料則超過36萬筆。,noise,https://xiaoxue.iis.sinica.edu.tw/guide/,chinese
173,過去為了找一個字，要在一套一套工具書間翻找，光是查詢就要耗掉半天，現在則縮短到了一秒之間,noise,https://xiaoxue.iis.sinica.edu.tw/guide/,chinese
174,使用者操作本網站查詢介面所得之各解析度「字形圖 片」及字形屬性資訊，權利人特於此明示主張以CC0 1.0通用方式，在法律許可的範圍內，拋棄該字形圖片及字形屬性資訊依著作權法可得享有之權利，使用者當可安心再行利用該查詢字形圖片及字形屬性資訊。,noise,https://xiaoxue.iis.sinica.edu.tw/guide/,chinese
175,漢字古今字資料庫由行政院國家科學委員會經費補助，中央研究院歷史語言研究所和資訊科學研究所共同開發，歡迎大家使用！ (2013/04/22),noise,https://xiaoxue.iis.sinica.edu.tw/ccdb,chinese
176,適用瀏覽器：IE 8.0 以上版本、Firefox 4 以上版本、Google Chrome、Safari 5 以上版本,noise,https://xiaoxue.iis.sinica.edu.tw/ccdb,chinese
177,檢索條件的文字方塊內按F1鍵，可快速取得操作指引。,noise,https://xiaoxue.iis.sinica.edu.tw/ccdb,chinese
178,漢字古今字資料庫使用簡介。,noise,https://xiaoxue.iis.sinica.edu.tw/ccdb,chinese
179,快速取得操作指引,noise,https://xiaoxue.iis.sinica.edu.tw/ccdb,chinese
180,資料庫所收音讀，其字於《廣韻》若有註為「俗」、「上同」、「亦同」、「古文」、「籀文」等異體者，該音讀亦收錄於各異體字之下，惟若字義與今義已有差別者則不收。,noise,https://xiaoxue.iis.sinica.edu.tw/ccr,chinese
181,小學堂王心怡古圖象文字藝術,noise,https://xiaoxue.iis.sinica.edu.tw/artwork/,chinese
182,甲骨文主要採用《甲骨文摹釋總集》（甲骨文合集1-13、小屯南地甲骨、英國所藏甲骨、花園莊東地甲骨）,noise,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
183,金文則收錄《殷周金文集成》、《新收殷周青銅器銘文暨器影彙編》，以2005年以前出土的青銅銘文為主,noise,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
184,簡牘包括《楚帛書甲乙丙本》、《曾侯乙墓竹簡》、《包山楚墓竹簡》、《望山楚墓竹簡》、《江陵九店東周墓竹簡》、《郭店楚墓竹簡》、《新蔡葛陵楚墓竹簡》七種文本的詞彙資料， 以上材料提供詞彙檢索及全文檢索,noise,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
185,另收錄《睡虎地秦墓竹簡》、《雲夢龍岡秦簡》、《上海博物館藏戰國楚竹書》1-7，提供全文檢索,noise,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
186,現階段詞彙共收錄約13萬筆，每個詞彙包括出處、編號、上下文，便於使用者回查與檢閱，幫助理解詞彙意義。,noise,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
187,本資料庫所收語料忠實記錄了殷周到春秋、戰國時期曆法、官制、地理、戰爭、法律、土地買賣、賞賜、漁獵、祭祀、嫁娶、親屬稱謂、氏族標誌、國際關係等諸多問題，這些豐富的語文材料正能補充傳統文獻之不足。,noise,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
188,「先秦甲骨金文簡牘詞彙庫」分為詞彙檢索與全文檢索，收錄甲骨文、金文、簡牘三種文字材料，依詞類、材質做為搜尋條件，展示詞彙的詞性、時代、書目來源、釋文段落,noise,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
189,特色在於打破材質作為前提的預設，以詞彙本身為焦點，橫跨不同時代觀察詞彙的流變。,noise,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
190,並結合「GIS地理資訊系統」，即時觀看青銅器歷史地圖，了解器物出土地分布狀況；依考古報告繪製的「墓葬平面圖」，標誌各器物出土時在墓葬的實際位置，提供研究者及普羅大眾詳實且便捷的青銅器和金文知識。,noise,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
191,「殷周青銅器地理資訊WebGIS系統」根據譚其驤先生《中國歷史地圖集》所提供的資訊，以及近代學人的研究、考古發掘報告等，套疊google地形圖，還原殷商、西周、春秋、戰國諸時期的河川、國名、地名、城邑的變化，以此製作空間之定位。,noise,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
192,利用地理資訊系統的支援以及地圖對照，清楚呈現青銅器出土地理位置，有助於審視時、地、器物之間的交互關係。,noise,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
193,多為前故所長傅斯年先生向收藏名家吳式芬、劉體智、陳介祺等人所購得。,noise,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
194,青銅器拓片數位典藏,noise,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
195,殷周金文暨青銅器資料庫,noise,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
196,古文字關係文獻資料庫(尚未完工),noise,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
197,資料庫提供中國歷代字形，包括部件檢字功能、字形結構、異體字表、字形索引、字形演變等，先秦字體包含甲骨、金文、簡牘、小篆等各式字體，方便查詢和應用。,noise,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
198,殷周青銅器地理資訊系統,noise,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
199,兩書共約14000件青銅器資料，完整呈現每件青銅器的器影、銘文拓片、器名、時代、出土訊息、現藏地、流傳、尺寸、釋文及著錄等。,noise,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
200,「古文字關係文獻網」為輔助「金文暨青銅器資料庫」及「先秦甲骨金文簡牘詞彙資料庫」之需，在查詢青銅器與語彙資料外，能夠聯繫相關古文字、歷史、考古之研究成果。,noise,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
201,病駒禁有,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
202,內（芮）公乍（作）彳（從）鐘，子孫永寶用。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
203,福無疆，犮首（髮）其萬年子子孫孫永寶。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
204,秦王卑（畢）命，競（景）坪（平）王之定救秦戎。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
205,舟（朕）皇考弔（叔）旅魚父，豐泉，降多福無。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
206,鑄（祝）侯求乍（作）季姜朕（媵）鐘，其子子孫孫永（享）用之。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
207,宮令宰僕易（賜）由由（甹）白金十勻（鈞），由由（甹）敢拜旨頁首。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
208,用樂嘉賓、父兄（兄）、大夫、倗（朋）友，余武于戎攻（功）霝聞。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
209,八月初吉，日隹（唯）己未，王子嬰次自乍（作）者（堵）鐘，永用匽（宴）喜。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
210,隹（唯）鄀正四月，鄀公敄人，徒，皇且（祖）哀公、皇考公頁（眉）壽萬年無彊（疆），子孫永□□。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
211,鍚戈彤尾少（緌），用韭井丮于公室，僕庸臣妾，小子室家，母（毋）有不聞智（知），,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
212,兮中（仲）乍（作）大（林）鐘，其用追孝于皇考己白（伯），用侃喜前。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
213,隹（唯）正月初吉丁亥，楚王賸（媵）邛中（仲）嬭南龢鐘，其頁（眉）壽無彊（疆），子孫永保用之。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
214,丙寅貞侑于Ｔ９燎小羊卯牛一茲用不雨,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
215,寅貞王北方惟伐令途方,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
216,甲辰卜隹示又俘馬自大乙,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
217,丁貞乙亥酉餗,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
218,乙未貞侑自祖乙至于　茲用,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
219,貞其禾高祖,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
220,辛巳貞雨不既其燎于亳土,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
221,甲寅貞伊歲遘匚丁日,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
222,伐其七十羌,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
223,癸卯貞惟先于大甲父丁,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
224,辛巳卜貞王亥上甲即宗于河,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
225,癸酉卜侑牢,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
226,〔崔田一禾坐又五來，敔禾毋之〕三檐（擔）。崔田二禾坐，敔禾毋之四檐（擔）。崔田二禾坐又五來，敔禾毋之五檐（擔）。崔田三禾癸，敔禾毋之六檐（擔）。崔田三,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
227,〔夏：建於〕巳，竷於午，皮於未，坪於申，寍於梄（酉），工於戌，坐於亥，盍於子，城於丑，復於寅，菀於卯，於（辰）。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
228,凡竷日，不利（以）□□，利（以）為張罔（網）。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
229,〔享月：建於〕午，竷於未，皮於申，坪於酉，寍於戌，工於亥，坐（危）於子，盍於丑，城於寅，復於卯，菀於（辰），於巳。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
230,凡復日，不吉，無為而可。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
231,凡日，利（以）家（嫁）女、見人、王（佩）玉。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
232,五子，不可（以）作大事，不城（成），必毀，亓（其）身又（有）大咎；非,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
233,□土少。盍（蓋）東南之遇（宇），□□凥（居），必又（有）□□出□,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
234,北吉，西以行，南又（有）得。寅，〔朝〕閟（閉）夕啟。凡五寅，朝〔逃（盜）〕得，晝得，夕不得。〔以內（入）〕，吉。以又（有）疾，午少翏（瘳），申大翏（瘳），死生才（在）□。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
235,殺傷殹（也），貲二甲；殺傷馬,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
236,亡馬、牛、駒、犢、【羔】，馬、牛、駒、犢、【羔】皮及□皆入禁□□（官）,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
237,租者且出以律，告典、田典，典、田典令黔首皆智（知）之，及,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
238,部主者各二甲，令、丞、令史各一甲。□,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
239,竇出入及毋（無）符傳而闌入門者，斬其男子左趾,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
240,復以紿假它人,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
241,沒入其販假殹（也），錢財它物于縣、道官,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
242,殺之；河禁所殺犬，皆完入公,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
243,土，思（使）又（有）宵又（有）朝，又（有）晝又（有）夕。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
244,紫魚之韔，虎莫毛之聶；二貂巂彔（綠）魚之箙，,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
245,韌。一旆，一戟，二盾戈、戈，屯雨豕犬曾羽。顯（韅）、鞅、紳，衡戹，削敗。䌛毛安，豻毛。金蔡貝告,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
246,矢五秉。一韋弇，組綏，貧韋九欠。鳧旃；朱毛之首。革取敗，韋雍韋盾，顯（韅）、鞅貝告。䌛毛安，豻莫毛之毛。紫,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
247,貂彔（綠）魚之箙，一貍莫毛之聶，一聶。二秦弓，絃貝告。矢，箙五,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
248,齊紫之朋。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
249,貍聶，組綏。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
250,一吳甲，紫巿之縢,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese
251,丑」字甲骨、金文從又從◎，象手有指甲，◎象指爪尖利之形，本義是指爪。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%B8%91,chinese
252,「丑」、「爪」金文同形。「丑」後假借為干支字，而本義廢。參「爪」。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%B8%91,chinese
253,甲骨文從「女」，「丑」聲，用作地名，本義不詳。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%B8%91,chinese
254,甲骨文「𠬞人」，即徵集人眾，以備征伐。「𠬞牛」、「𠬞羊」即供牛、供羊，表示供給、供奉(參葉玉森)。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E5%B7%A6,chinese
255,「廾」象兩手相拱，表示拱手。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E5%B7%A6,chinese
256,「廾」與「𠬞」同，會拱手之意，是「拱」的初文。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E5%B7%A6,chinese
257,「左」甲骨文乃早期金文作「𠂇」，象左手之形。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E5%B7%A6,chinese
258,甲金文用作方位詞，即左右之左。從胡塞爾現象學「定向零點」理論的角度看，「左」、「右」二字最早的古文字字形都是從人作為一觀察者角度下所見的自己的左手或右手。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E5%B7%A6,chinese
259,文左字又表示輔助，是「佐」的初文，虢季子白盤：「是用左(佐)王，晉公盆：「左(佐)右(佑)武王」。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E5%B7%A6,chinese
260,古文字「人」象人側面垂手侍立形。本義是人。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese
261,「人」指人類，,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese
262,金文用作本義，宜侯夨簋：「庶人」，即平民。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese
263,《集韻．屑韻》：「卩，通作節。」參見「節」。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese
264,一說象人屈膝坐在地上(沈培),kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese
265,「尸」又可指代表死者的「神主牌」，古代「載尸以行」就是指持着神主牌巡行,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese
266,今人一般以為「尸」乃「屍」的簡體字，可以補充的是，「尸」本為繁體字，屍體的「屍」古借「尸」來表示，後來才加「死」為聲符分化出「屍」專門表示遺體。參見「屍」。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese
267,「大」象成年人，本義是大人（與小童相對），引申為大。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese
268,古文字「大」、「夫」是一字之分化，「大」這個字形本來既表示夫(成年男子)，又表示大(由大人、小孩的相對意義引申而有大義)。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese
269,一短橫是沒有意義的飾筆。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese
270,「兀」與「元」古本同字，後來才分化為二字(林義光)，參見「元」,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese
271,甲金文均從二「人」，字象二人反向相依之形，疑以一正一反的人形，會顛倒變化之意，因此本義是變化。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese
272,段玉裁注：「今變𠤎字盡作化，化行而𠤎廢矣。」「𠤎」或為「化」之省寫。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese
273,甲骨文疑用作方國名，《合集》10275正：「乎(呼)化。」,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese
274,金文「化」或指教化，史惠鼎有「祭化」一詞，意指祭祀教化。字又用作人名，中子化盤：「中子化用保楚王，用正(征)梠(莒)」，意指中子化輔助楚王，征伐莒國。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese
275,戰國竹簡「化」讀為「禍」，指禍患。《郭店簡．老子甲》簡6：「化(禍)莫大乎不智(知)足。」「化」，《馬王堆．老子乙本》及王弼本《老子》作「禍」。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese
276,甲金文從二「人」，象二人並排之形，會並列之意。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese
277,段玉裁云：「本義謂相親密也。」,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese
278,本義為射取鳥獸的矰矢。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese
279,吳大澂認為繫箭而射是男子的事情，所以「弔」被借用作「叔」，作為男子的美稱。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese
280,楊樹達、郭沫若、洪誠則認為「弔」、「叔」純粹是音近假借。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese
281,注：「羔豚，物生而肥。」「羔」指小羊，「豚」與之並舉，指小豬。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E8%82%89,chinese
282,《方言》：「豬，其子或謂之豚，或謂之豯。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E8%82%89,chinese
283,「豚」在金文中亦用作人名。如豚卣：「豚乍(作)父庚宗彝」，「豚」是人名，表示豚鑄造了祭祀父庚的青銅器。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E8%82%89,chinese
284,另，混和油脂和香料而成的也稱為「膏」，《詩．衛風．伯兮》：「豈無膏沐」，朱熹集傳：「膏，所以澤髮者。」,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E8%82%89,chinese
285,《廣雅．釋言》：「膏，澤也。」,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E8%82%89,chinese
286,高亨《詩經今注》：「就，前往」，指每天每月都有進步，形容日積月累，持之有恆。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%AC,chinese
287,高大的樓臺引申又有大義，《爾雅．釋詁》：「京，大也。」,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%AC,chinese
288,「京」與「高」的形體相近，後來在「高」字下加「口」以作區別。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%AC,chinese
289,本義是高大的樓臺，引申有大義。高大的宮觀是帝王所居之處，所以「京」後來專門表示國都，如「京師」、「京城」。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%AC,chinese
290,《方言》卷五：「罃、甈謂之盎，自關而西或謂之盆，或謂之盎。」,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E5%88%86,chinese
291,甲骨文用作地名，劉桓認為卜辭之「分」在漢臨汾一帶。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E5%88%86,chinese
292,《玉篇．八部》：「分，施也；賦也；與也。」又是分數用詞，商鞅量：「積十六尊(寸)五分尊(寸)壹為升」，意為容積十六立方寸又五分之一立方寸為一升。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E5%88%86,chinese
293,戰國竹簡表示職分、地位，郭店竹簡〈窮達以時〉簡1：「天人又(有)分」，表示天和人的職分有別。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E5%88%86,chinese
294,《廣韻》：「艿，草名，謂陳根草不芟新草又生，相因艿也。」,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%B9%83,chinese
295,參見「乃」。後「扔」又用來表示丟掉、抛棄之意。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%B9%83,chinese
296,注云：「扔與仍音義同。」,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%B9%83,chinese
297,《合集》32035：「王于宗門逆羌」，指王於宗廟的門前迎接獲得羌人俘虜而歸的將領。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E6%88%B6,chinese
298,杜預注：「有寇攻門，二子禦之而死。」,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E6%88%B6,chinese
299,孔穎達疏：「易之變化從乾坤而起，猶人之興動從門而出，故乾坤是易之門邪。」,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E6%88%B6,chinese
