id,text,label,source_url,language,split,id_str,is_error,predicted_label,x,y
175,漢字古今字資料庫由行政院國家科學委員會經費補助，中央研究院歷史語言研究所和資訊科學研究所共同開發，歡迎大家使用！ (2013/04/22),noise,https://xiaoxue.iis.sinica.edu.tw/ccdb,chinese,train,175,False,,-0.12033716,-0.15453038
176,適用瀏覽器：IE 8.0 以上版本、Firefox 4 以上版本、Google Chrome、Safari 5 以上版本,noise,https://xiaoxue.iis.sinica.edu.tw/ccdb,chinese,train,176,False,,-0.12148238,-0.04858786
179,快速取得操作指引,noise,https://xiaoxue.iis.sinica.edu.tw/ccdb,chinese,train,179,False,,-0.23166561,0.033830784
181,小學堂王心怡古圖象文字藝術,noise,https://xiaoxue.iis.sinica.edu.tw/artwork/,chinese,train,181,False,,-0.13071041,-0.0047121146
182,甲骨文主要採用《甲骨文摹釋總集》（甲骨文合集1-13、小屯南地甲骨、英國所藏甲骨、花園莊東地甲骨）,noise,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,182,False,,-0.015780665,-0.15309663
183,金文則收錄《殷周金文集成》、《新收殷周青銅器銘文暨器影彙編》，以2005年以前出土的青銅銘文為主,noise,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,183,False,,-0.04866238,-0.15889081
184,簡牘包括《楚帛書甲乙丙本》、《曾侯乙墓竹簡》、《包山楚墓竹簡》、《望山楚墓竹簡》、《江陵九店東周墓竹簡》、《郭店楚墓竹簡》、《新蔡葛陵楚墓竹簡》七種文本的詞彙資料， 以上材料提供詞彙檢索及全文檢索,noise,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,184,False,,-0.01783957,-0.1462016
186,現階段詞彙共收錄約13萬筆，每個詞彙包括出處、編號、上下文，便於使用者回查與檢閱，幫助理解詞彙意義。,noise,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,186,False,,-0.049715165,-0.19530272
189,特色在於打破材質作為前提的預設，以詞彙本身為焦點，橫跨不同時代觀察詞彙的流變。,noise,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,189,False,,-0.008930941,-0.13146655
190,並結合「GIS地理資訊系統」，即時觀看青銅器歷史地圖，了解器物出土地分布狀況；依考古報告繪製的「墓葬平面圖」，標誌各器物出土時在墓葬的實際位置，提供研究者及普羅大眾詳實且便捷的青銅器和金文知識。,noise,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,190,False,,-0.11096316,-0.19977926
191,「殷周青銅器地理資訊WebGIS系統」根據譚其驤先生《中國歷史地圖集》所提供的資訊，以及近代學人的研究、考古發掘報告等，套疊google地形圖，還原殷商、西周、春秋、戰國諸時期的河川、國名、地名、城邑的變化，以此製作空間之定位。,noise,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,191,False,,-0.06156918,-0.1436533
192,利用地理資訊系統的支援以及地圖對照，清楚呈現青銅器出土地理位置，有助於審視時、地、器物之間的交互關係。,noise,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,192,False,,-0.10169417,-0.15496618
193,多為前故所長傅斯年先生向收藏名家吳式芬、劉體智、陳介祺等人所購得。,noise,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,193,False,,-0.0457871,-0.05455984
195,殷周金文暨青銅器資料庫,noise,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,195,False,,-0.13759103,-0.044941217
197,資料庫提供中國歷代字形，包括部件檢字功能、字形結構、異體字表、字形索引、字形演變等，先秦字體包含甲骨、金文、簡牘、小篆等各式字體，方便查詢和應用。,noise,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,197,False,,-0.012731852,-0.24767312
200,「古文字關係文獻網」為輔助「金文暨青銅器資料庫」及「先秦甲骨金文簡牘詞彙資料庫」之需，在查詢青銅器與語彙資料外，能夠聯繫相關古文字、歷史、考古之研究成果。,noise,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,200,False,,-0.0533627,-0.2766431
201,病駒禁有,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,201,False,,-0.06346454,0.10715543
202,內（芮）公乍（作）彳（從）鐘，子孫永寶用。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,202,False,,0.06311029,0.07406222
203,福無疆，犮首（髮）其萬年子子孫孫永寶。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,203,False,,0.054140557,0.11370205
204,秦王卑（畢）命，競（景）坪（平）王之定救秦戎。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,204,False,,0.041193772,0.074857116
205,舟（朕）皇考弔（叔）旅魚父，豐泉，降多福無。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,205,False,,0.06224542,0.082492836
206,鑄（祝）侯求乍（作）季姜朕（媵）鐘，其子子孫孫永（享）用之。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,206,False,,0.08125325,0.06311906
207,宮令宰僕易（賜）由由（甹）白金十勻（鈞），由由（甹）敢拜旨頁首。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,207,False,,0.082176186,0.041739494
208,用樂嘉賓、父兄（兄）、大夫、倗（朋）友，余武于戎攻（功）霝聞。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,208,False,,0.05540038,0.05895884
209,八月初吉，日隹（唯）己未，王子嬰次自乍（作）者（堵）鐘，永用匽（宴）喜。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,209,False,,0.07117508,0.11735068
210,隹（唯）鄀正四月，鄀公敄人，徒，皇且（祖）哀公、皇考公頁（眉）壽萬年無彊（疆），子孫永□□。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,210,False,,0.06883092,0.074688055
211,鍚戈彤尾少（緌），用韭井丮于公室，僕庸臣妾，小子室家，母（毋）有不聞智（知），,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,211,False,,0.05252883,0.06136839
213,隹（唯）正月初吉丁亥，楚王賸（媵）邛中（仲）嬭南龢鐘，其頁（眉）壽無彊（疆），子孫永保用之。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,213,False,,0.05636548,0.0780178
214,丙寅貞侑于Ｔ９燎小羊卯牛一茲用不雨,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,214,False,,-0.029341815,0.12767011
216,甲辰卜隹示又俘馬自大乙,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,216,False,,-0.028739788,0.10935519
217,丁貞乙亥酉餗,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,217,False,,-0.07492497,0.18636885
218,乙未貞侑自祖乙至于　茲用,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,218,False,,-0.0497783,0.1331773
219,貞其禾高祖,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,219,False,,-0.09012619,0.14718932
220,辛巳貞雨不既其燎于亳土,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,220,False,,-0.05271456,0.11724856
221,甲寅貞伊歲遘匚丁日,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,221,False,,-0.069044724,0.17561737
224,辛巳卜貞王亥上甲即宗于河,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,224,False,,-0.053371407,0.13169932
225,癸酉卜侑牢,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,225,False,,-0.075062945,0.12411286
226,〔崔田一禾坐又五來，敔禾毋之〕三檐（擔）。崔田二禾坐，敔禾毋之四檐（擔）。崔田二禾坐又五來，敔禾毋之五檐（擔）。崔田三禾癸，敔禾毋之六檐（擔）。崔田三,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,226,False,,0.09640789,0.05419653
227,〔夏：建於〕巳，竷於午，皮於未，坪於申，寍於梄（酉），工於戌，坐於亥，盍於子，城於丑，復於寅，菀於卯，於（辰）。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,227,False,,0.08499906,0.06909683
229,〔享月：建於〕午，竷於未，皮於申，坪於酉，寍於戌，工於亥，坐（危）於子，盍於丑，城於寅，復於卯，菀於（辰），於巳。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,229,False,,0.082285754,0.07613805
230,凡復日，不吉，無為而可。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,230,False,,-0.041535735,0.13713269
232,五子，不可（以）作大事，不城（成），必毀，亓（其）身又（有）大咎；非,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,232,False,,0.061616424,0.11641618
233,□土少。盍（蓋）東南之遇（宇），□□凥（居），必又（有）□□出□,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,233,False,,0.043761767,0.07927839
234,北吉，西以行，南又（有）得。寅，〔朝〕閟（閉）夕啟。凡五寅，朝〔逃（盜）〕得，晝得，夕不得。〔以內（入）〕，吉。以又（有）疾，午少翏（瘳），申大翏（瘳），死生才（在）□。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,234,False,,0.084518515,0.0660378
235,殺傷殹（也），貲二甲；殺傷馬,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,235,False,,0.04985406,0.113313176
236,亡馬、牛、駒、犢、【羔】，馬、牛、駒、犢、【羔】皮及□皆入禁□□（官）,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,236,False,,0.036512543,0.085008666
237,租者且出以律，告典、田典，典、田典令黔首皆智（知）之，及,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,237,False,,0.028007662,0.07070032
238,部主者各二甲，令、丞、令史各一甲。□,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,238,False,,0.018516097,0.06967119
239,竇出入及毋（無）符傳而闌入門者，斬其男子左趾,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,239,False,,0.028636899,0.07934882
240,復以紿假它人,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,240,False,,-0.08155416,0.12662572
241,沒入其販假殹（也），錢財它物于縣、道官,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,241,False,,-0.019723184,0.08306457
242,殺之；河禁所殺犬，皆完入公,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,242,False,,-0.072790794,0.102405794
243,土，思（使）又（有）宵又（有）朝，又（有）晝又（有）夕。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,243,False,,0.057590637,0.08344452
244,紫魚之韔，虎莫毛之聶；二貂巂彔（綠）魚之箙，,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,244,False,,0.062175065,0.09322044
249,貍聶，組綏。,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,249,False,,-0.02319749,0.1315562
250,一吳甲，紫巿之縢,kpt,https://inscription.asdc.sinica.edu.tw/c_index.php,chinese,train,250,False,,-0.044540133,0.15686403
251,丑」字甲骨、金文從又從◎，象手有指甲，◎象指爪尖利之形，本義是指爪。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%B8%91,chinese,train,251,False,,0.12113704,-0.044926528
254,甲骨文「𠬞人」，即徵集人眾，以備征伐。「𠬞牛」、「𠬞羊」即供牛、供羊，表示供給、供奉(參葉玉森)。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E5%B7%A6,chinese,train,254,False,,0.11751237,-0.006820258
255,「廾」象兩手相拱，表示拱手。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E5%B7%A6,chinese,train,255,False,,0.1007206,0.097840145
256,「廾」與「𠬞」同，會拱手之意，是「拱」的初文。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E5%B7%A6,chinese,train,256,False,,0.15006456,0.030645344
257,「左」甲骨文乃早期金文作「𠂇」，象左手之形。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E5%B7%A6,chinese,train,257,False,,0.12561129,-0.015363668
262,金文用作本義，宜侯夨簋：「庶人」，即平民。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese,train,262,False,,0.0844716,0.0082135955
263,《集韻．屑韻》：「卩，通作節。」參見「節」。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese,train,263,False,,0.06525484,0.01958753
265,「尸」又可指代表死者的「神主牌」，古代「載尸以行」就是指持着神主牌巡行,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese,train,265,False,,0.05721926,0.011317111
266,今人一般以為「尸」乃「屍」的簡體字，可以補充的是，「尸」本為繁體字，屍體的「屍」古借「尸」來表示，後來才加「死」為聲符分化出「屍」專門表示遺體。參見「屍」。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese,train,266,False,,0.103188686,-0.08509668
267,「大」象成年人，本義是大人（與小童相對），引申為大。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese,train,267,False,,0.045362964,0.021997403
268,古文字「大」、「夫」是一字之分化，「大」這個字形本來既表示夫(成年男子)，又表示大(由大人、小孩的相對意義引申而有大義)。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese,train,268,False,,0.15021627,-0.07103383
269,一短橫是沒有意義的飾筆。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese,train,269,False,,-0.0370535,0.023624688
270,「兀」與「元」古本同字，後來才分化為二字(林義光)，參見「元」,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese,train,270,False,,0.097997464,-0.028492464
271,甲金文均從二「人」，字象二人反向相依之形，疑以一正一反的人形，會顛倒變化之意，因此本義是變化。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese,train,271,False,,0.119053856,-0.07475868
273,甲骨文疑用作方國名，《合集》10275正：「乎(呼)化。」,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese,train,273,False,,0.009817537,-0.013708802
274,金文「化」或指教化，史惠鼎有「祭化」一詞，意指祭祀教化。字又用作人名，中子化盤：「中子化用保楚王，用正(征)梠(莒)」，意指中子化輔助楚王，征伐莒國。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese,train,274,False,,0.11001812,-0.02569604
277,段玉裁云：「本義謂相親密也。」,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese,train,277,False,,-0.0043439115,0.052444633
278,本義為射取鳥獸的矰矢。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese,train,278,False,,0.0019507469,0.067469254
279,吳大澂認為繫箭而射是男子的事情，所以「弔」被借用作「叔」，作為男子的美稱。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%BA,chinese,train,279,False,,0.12937234,0.043113437
281,注：「羔豚，物生而肥。」「羔」指小羊，「豚」與之並舉，指小豬。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E8%82%89,chinese,train,281,False,,0.09333096,0.028238902
282,《方言》：「豬，其子或謂之豚，或謂之豯。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E8%82%89,chinese,train,282,False,,0.10168672,0.07077631
284,另，混和油脂和香料而成的也稱為「膏」，《詩．衛風．伯兮》：「豈無膏沐」，朱熹集傳：「膏，所以澤髮者。」,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E8%82%89,chinese,train,284,False,,0.08780019,-0.0066197794
286,高亨《詩經今注》：「就，前往」，指每天每月都有進步，形容日積月累，持之有恆。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%AC,chinese,train,286,False,,0.045021176,0.01992862
289,本義是高大的樓臺，引申有大義。高大的宮觀是帝王所居之處，所以「京」後來專門表示國都，如「京師」、「京城」。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%BA%AC,chinese,train,289,False,,0.060133826,-0.07337229
290,《方言》卷五：「罃、甈謂之盎，自關而西或謂之盆，或謂之盎。」,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E5%88%86,chinese,train,290,False,,0.11687547,0.037597638
291,甲骨文用作地名，劉桓認為卜辭之「分」在漢臨汾一帶。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E5%88%86,chinese,train,291,False,,0.07978752,-0.045983702
294,《廣韻》：「艿，草名，謂陳根草不芟新草又生，相因艿也。」,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%B9%83,chinese,train,294,False,,0.1302033,0.061594583
296,注云：「扔與仍音義同。」,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E4%B9%83,chinese,train,296,False,,-0.03604746,0.06801855
297,《合集》32035：「王于宗門逆羌」，指王於宗廟的門前迎接獲得羌人俘虜而歸的將領。,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E6%88%B6,chinese,train,297,False,,0.023714531,0.026790615
298,杜預注：「有寇攻門，二子禦之而死。」,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E6%88%B6,chinese,train,298,False,,0.019721719,0.063803405
300,上面(亼)象屋頂，下面(口)象儲糧的坑，中間是倉庫的門,kde,https://humanum.arts.cuhk.edu.hk/Lexis/lexi-mf/oraclePiece.php?piece=%E6%88%B6,chinese,train,300,False,,0.0028128037,0.0388287
301,“古文字”與“古文字學”，都有狹義和廣義之分。“狹義的古文字”僅指“先秦的古漢字”（且不包括小篆），“廣義的古文字”則將秦漢時代的篆文與漢初古隸（時代大致在漢武帝之前）也一併包入。,ksd,https://www.fdgwz.org.cn/Web/Show/11138,chinese,train,301,False,,0.11293328,-0.19640832
302,按一般傳統的分法，古文字學有以下幾大分支領域：甲骨學、青銅器與銘文研究（或稱“金文學”）、戰國文字研究、簡帛學。,ksd,https://www.fdgwz.org.cn/Web/Show/11138,chinese,train,302,False,,0.030778902,-0.25635183
304,“識字”“釋字”，是古文字學的基礎，新出戰國竹書對此起到了關鍵作用，成爲近二十多年來古文字釋讀的最大“增長點”和“動力”。,ksd,https://www.fdgwz.org.cn/Web/Show/11138,chinese,train,304,False,,0.028912714,-0.12769109
307,對戰國竹書材料的整理，大家注意到的問題越來越多。,ksd,https://www.fdgwz.org.cn/Web/Show/11138,chinese,train,307,False,,-0.10079235,-0.10801261
308,在拼合、編聯與分篇日益得到全面重視的同時，又更注意到簡背劃痕/畫綫，印文乃至污痕及其所反映出的竹簡間關係，抄手字迹乃至文字的筆畫關係與書寫順序的研究，竹簡的分篇分卷及其編聯關係，等等。,ksd,https://www.fdgwz.org.cn/Web/Show/11138,chinese,train,308,False,,-0.0300882,-0.21121474
310,按字迹對類組及其小類劃分得越來越細，對其間關係的認識也更加明晰。,ksd,https://www.fdgwz.org.cn/Web/Show/11138,chinese,train,310,False,,-0.022307111,-0.1161817
311,本文主要想梳理一下先秦漢語中“善”字的各種用法。,ksd,https://www.fdgwz.org.cn/Web/Show/11019,chinese,train,311,False,,0.014048798,-0.008065655
312,不過，我們在討論了除《老子》之外的先秦漢語中“善”字的用法之後，仍要對“善”字字形表示的意義和“善”的本義略作討論。,ksd,https://www.fdgwz.org.cn/Web/Show/11019,chinese,train,312,False,,0.09117053,-0.09586138
313,但是，需要指出，如果主體發出的行爲或表現的情狀是由外界觸發的，或者是由於身體上的原因如疾病等造成的，總之是主體難以甚至完全不能自主的，那麼，“善”一般就不能解釋爲“擅長”，而必須解釋爲“容易”或“多”。,ksd,https://www.fdgwz.org.cn/Web/Show/11019,chinese,train,313,False,,0.04747468,0.0015191948
314,（二）賓語爲事物名稱或其代詞,ksd,https://www.fdgwz.org.cn/Web/Show/11019,chinese,train,314,False,,-0.038040295,0.042862054
315,這種用例的意思，一般是説能把以所舉事物爲對象的某種或某些事做得很好，而這種或這些事是什麼在有關語境中通常是容易看出來的,ksd,https://www.fdgwz.org.cn/Web/Show/11019,chinese,train,315,False,,0.04678971,-0.06325022
316,但有時没有説出的意思雖然大體上可以體會到，要選一個把意思表現得全面、恰當的詞卻很困難。,ksd,https://www.fdgwz.org.cn/Web/Show/11019,chinese,train,316,False,,0.030353397,-0.04405565
317,這也許是人們要使用這種句式的原因之一。,ksd,https://www.fdgwz.org.cn/Web/Show/11019,chinese,train,317,False,,-0.09740226,-0.004708196
321,關鍵詞：傳抄古文、汗簡、古文四聲韻、集篆古文韻海,ksd,https://www.fdgwz.org.cn/Web/Show/4663,chinese,train,321,False,,0.017121663,-0.0704822
322,另為方便敘述，討論中的字形組，有時會以??“△”符暫代。,ksd,https://www.fdgwz.org.cn/Web/Show/4663,chinese,train,322,False,,0.017160678,-0.046535872
324,緣此之故，在歷代字書與傳抄古文中，此二偏旁偶有互作之例,ksd,https://www.fdgwz.org.cn/Web/Show/4663,chinese,train,324,False,,0.035672266,-0.04347563
326,二者應是一字之異體，是簡體B式與繁體的關係。,ksd,https://www.fdgwz.org.cn/Web/Show/4663,chinese,train,326,False,,0.065799385,0.0004492698
328,“古文”一詞的認知而言，唯有A類偏旁才能算是嚴格定義的真古文。,ksd,https://www.fdgwz.org.cn/Web/Show/4663,chinese,train,328,False,,0.052538797,-0.056667358
329,由傳抄古文首見字形的角度來看，从A類偏旁的傳抄古文，均能上溯至《說文》、三體石經、《汗簡》或《古文四聲韻》；而从B類偏旁的傳抄古文，可追溯至《汗簡》、《古文四聲韻》者,ksd,https://www.fdgwz.org.cn/Web/Show/4663,chinese,train,329,False,,0.09002262,-0.13783683
330,李春桃曾詳細評論上引各家說法,ksd,https://www.fdgwz.org.cn/Web/Show/4663,chinese,train,330,False,,-0.11608354,-0.013291532
332,隨著新資料的出現，這個字現在又得到大家的關注，[2]相關字形和辭例也繫聯得越來越多。,ksd,https://www.fdgwz.org.cn/Web/Show/4633,chinese,train,332,False,,-0.009229483,-0.11918836
333,綜合起來看，此字用法主要分為兩類，其一和“獄”有關，其二和“明”字連用。我們先看第一類：,ksd,https://www.fdgwz.org.cn/Web/Show/4633,chinese,train,333,False,,0.048001662,-0.06595001
334,這類用法陳劍、趙平安先生大多讀為“訟”，陳斯鵬先生讀為“譖”，都是往訴訟、訴告的方向考慮。,ksd,https://www.fdgwz.org.cn/Web/Show/4633,chinese,train,334,False,,0.042287815,-0.049666118
335,我們覺得這應該是受傳世典籍“獄訟”說法的影響太大，沒有仔細審核古文字中用例所致。,ksd,https://www.fdgwz.org.cn/Web/Show/4633,chinese,train,335,False,,-0.017065527,-0.06853963
336,金文六例中此字用法一致，都是作審訊義動詞的賓語，而且都帶有“有”字。,ksd,https://www.fdgwz.org.cn/Web/Show/4633,chinese,train,336,False,,0.068242036,-0.0652366
337,《攝命》用了“協”，而清華簡《四告》則用了“和”。,ksd,https://www.fdgwz.org.cn/Web/Show/4633,chinese,train,337,False,,0.046820793,0.016908325
338,我們原來的文章中已經舉過戾聲和粦聲、文聲相通的例證，而“戾”字本身就有从犬立聲的寫法。,ksd,https://www.fdgwz.org.cn/Web/Show/4633,chinese,train,338,False,,0.09207177,-0.05490395
339,上博簡《緇衣》簡8的字，趙平安先生認為和郭店簡《六德》的字是異體。其說可從。,ksd,https://www.fdgwz.org.cn/Web/Show/4633,chinese,train,339,False,,0.05754093,-0.038507253
343,這樣文從字順，意義圓通。,ksd,https://www.fdgwz.org.cn/Web/Show/4568,chinese,train,343,False,,0.00076575286,0.0139427055
344,在春秋、戰國時期仍然存在，只不過用的並非遊覽義，且比較少見而已。,ksd,https://www.fdgwz.org.cn/Web/Show/4568,chinese,train,344,False,,-0.0004957084,-0.057813212
345,“為遊”和“與遊”的意思差不多，就是與某人交友、來往的意思。而根據鮑彪的說法，“為遊”也可以直接理解為“為友”。,ksd,https://www.fdgwz.org.cn/Web/Show/4568,chinese,train,345,False,,0.11417881,-0.0023346539
348,但并不在中指上加圆点，解为臤字“省形”，不妥。,ksd,https://www.fdgwz.org.cn/Web/Show/2545,chinese,train,348,False,,0.02711597,0.036739547
350,甲骨文有甲尾记事刻辞：,ksd,https://www.fdgwz.org.cn/Web/Show/2545,chinese,train,350,False,,-0.0007933521,-0.008693526
352,“古文字與中華文明傳承發展工程”協同攻關創新平臺,noise,https://www.fdgwz.org.cn/Web/Show/11163,chinese,train,352,False,,-0.1389542,-0.06530498
353,本文收稿日期为2024年6月22日,noise,https://www.fdgwz.org.cn/Web/Show/11163,chinese,train,353,False,,-0.17337872,-0.02300268
355,下载次数：101,noise,https://www.fdgwz.org.cn/Web/Show/11163,chinese,train,355,False,,-0.17677848,0.02820626
356,感谢上海屹超信息技术有限公司提供技术支持,noise,https://www.fdgwz.org.cn/Web/Show/11163,chinese,train,356,False,,-0.2126011,0.022560174
357,總訪問量：9527563,noise,https://www.fdgwz.org.cn/Web/Show/11163,chinese,train,357,False,,-0.18392539,0.010374619
358,分享到：,noise,https://www.fdgwz.org.cn/Web/Show/11163,chinese,train,358,False,,-0.15950085,0.0449447
360,您当前的位置：首页 → 学者文库 → 详细文章,noise,https://www.fdgwz.org.cn/Web/Show/11138,chinese,train,360,False,,-0.12406534,-0.017444538
362,推荐使用IE9以上版本或非IE内核的浏览器。IE浏览器请取消兼容性设置，非IE内核浏览器也无需使用兼容模式。,noise,https://www.fdgwz.org.cn/Web/Show/11262,chinese,train,362,False,,-0.14492032,-0.008081552
363,共 187 条记录， 页 3/7,noise,https://www.fdgwz.org.cn/Web/Show_List/13/20?page=3,chinese,train,363,False,,-0.14515862,0.007329367
365,編纂人員：康博文、沈思聰、林秉銷,noise,https://www.fdgwz.org.cn/GuanLianHanQing/Home,chinese,train,365,False,,-0.12500049,-0.07011291
366,策劃統籌：張傳官,noise,https://www.fdgwz.org.cn/GuanLianHanQing/Home,chinese,train,366,False,,-0.13348985,0.047046818
367,二、致謝,noise,https://www.fdgwz.org.cn/GuanLianHanQing/Home,chinese,train,367,False,,-0.13421382,0.10811445
368,http://www.fdgwz.org.cn/guanlianhanqing/Home）。,noise,https://www.fdgwz.org.cn/GuanLianHanQing/Home,chinese,train,368,False,,-0.17664579,0.009824712
370,簡號示例,noise,https://www.fdgwz.org.cn/GuanLianHanQing/Home,chinese,train,370,False,,-0.08133927,0.04066557
371,徵稿啟事,noise,https://www.fdgwz.org.cn/,chinese,train,371,False,,-0.15719788,0.036997627
372,公告,noise,https://www.fdgwz.org.cn/,chinese,train,372,False,,-0.15935878,0.042059466
373,查看更多,noise,https://www.fdgwz.org.cn/,chinese,train,373,False,,-0.17360492,0.017402953
